KODE_CABANG,CUSTOMER_NUMBER,ALAMAT,LATITUDE,LONGITUDE,STATE,CITY,PROVINCE,ZIP_CODE,CHANNEL,SHIP_METHOD_CODE,SHIP_METHOD_DESC,DELIVERY_AREA_GROUP
MKS,187742,JL. GUNUNG LOMPOBATTANG NO. 61  RT 001 RW. 002 PISANG UTARA - UJUNG PANDANG,-5.134913,119.415425,PISANG UTARA,MAKASSAR,SULAWESI SELATAN,90115,PBF REGULAR,B-DR-01,BASE 01,DALAM KOTA
MKS,187743,JL. TODDOPULI X NO 48 A BORONG - MANGGALA,-5.16510809999999,119.4582632,ANTANG,MAKASSAR,SULAWESI SELATAN,90234,PHARMACY REGULAR (REG),B-DR-02,BASE 02,DALAM KOTA
MKS,187762,JL. RSI FAISAL RAYA II NO 1 BANTA BANTAENG - RAPPOCINI,-5.16248879999999,119.4335696,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,PHARMACY REGULAR (REG),B-DR-02,BASE 02,DALAM KOTA
MKS,187764,JL. LINGKAR BONTOSUNGGU EMPOANG EMPOANG- BINAMU,-5.6818505,119.7621481,EMPOANG,JENEPONTO,SULAWESI SELATAN,92311,PHARMACY REGULAR (REG),U-DR-07,UPCNT 07,LUAR KOTA
MKS,187799,JL. TAMALATE I NO. 5  RT. 004 RW. 005 MAPALA - MARICAYYA,-5.1684639,119.4467787,MARICAYA,MAKASSAR,SULAWESI SELATAN,90142,MODERN INDEPENDENT (MTI),B-DR-04,BASE 04,DALAM KOTA
MKS,187805,KOMP. TULIP BLOK C2 NO. 22 MASALE - PANAKUKANG,-5.1608223,119.449434,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,GT BABY SHOP,B-DR-04,BASE 04,DALAM KOTA
MKS,187845,JL. RAYA LANTO NO 82 TAPPANJENG - BANTAENG,-5.5475979,119.9493793,MALLILINGI,BANTAENG,SULAWESI SELATAN,92411,PHARMACY REGULAR (REG),U-DR-01,UPCNT 01,LUAR KOTA
MKS,187905,JL. ANDI DEPU PASANGKAYU - PASANGKAYU,-1.1750631,119.3627192,PASANGKAYU,MAMUJU,SULAWESI BARAT,91571,PHARMACY REGULAR (REG),U-DR-50,UPCNT 50,LUAR KOTA
MKS,187928,DUSUN BALABONDA SARJO - SARJO,-8.77236799999999,119.5484694,PASANGKAYU,MAMUJU,SULAWESI BARAT,91571,PHARMACY REGULAR (REG),U-DR-50,UPCNT 50,LUAR KOTA
MKS,187929,JL. METRO TANJUNG BUNGA RUKO AMARYLLIS NO. 60 TANJUNG MERDEKA - TAMALATE,-5.18977349999999,119.3896565,BAROMBONG,MAKASSAR,SULAWESI SELATAN,90225,PHARMACY REGULAR (REG),B-DR-02,BASE 02,DALAM KOTA
MKS,187975,JL. RAPPOKALLING BARAT I NO. 15 RAPPOKALLING - TALLO,-5.1255294,119.4371316,RAPPO KALLING,MAKASSAR,SULAWESI SELATAN,90216,PHARMACY REGULAR (REG),B-DR-01,BASE 01,DALAM KOTA
MKS,188012,JL. PAHLAWAN BUTUNG-BUTUNG - KATOBU,-4.8335725,122.7263453,RAHA I,RAHA,SULAWESI TENGGARA,93611,PHARMACY REGULAR (REG),U-DR-37,UPCNT 37,LUAR KOTA
MKS,188064,MAPAKEN TALLUNGLIPU TALLUNGLIPU,-2.9392027,119.923447,TALLUNGLIPU,RANTEPAO,SULAWESI SELATAN,91832,HOSPITAL GOVERNMENT (GVM),U-DR-19,UPCNT 19,LUAR KOTA
MKS,188065,JL. NANGKA RUKO PALAMPANG BLOK C2/6  RT 001 RW 002 MAPPASAILE - PANGKAJENE,-4.8348301,119.542205,LIUKANG TUPABIRING,PANGKAJENE,SULAWESI SELATAN,90671,PHARMACY REGULAR (REG),U-DR-13,UPCNT 13,LUAR KOTA
MKS,188102,JL. WOLTER MONGINSIDI RIJANG PITTU - MARITENGNGAE,-3.9326956,119.7935083,PANCA LAUTANG,SIDENRENG,SULAWESI SELATAN,91672,PHARMACY REGULAR (REG),U-DR-15,UPCNT 15,LUAR KOTA
MKS,188108,JL. DG TATA RAYA NO. 79 BONTO DURI - TAMALATE,-5.1858323,119.4217875,MACCINI SOMBALA,MAKASSAR,SULAWESI SELATAN,90224,PHARMACY REGULAR (REG),B-DR-01,BASE 01,DALAM KOTA
MKS,188164,JL. DR. WAHIDIN SUDIROHUSODO BATANGKALUKU - SOMBA UPO,-5.2097533,119.4626313,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,PHARMACY REGULAR (REG),B-DR-06,BASE 06,DALAM KOTA
MKS,188172,JL. MAWAR NO 12 PANGKAJENE,-4.8440157,119.5579271,SEGERI MANDALLE,PANGKAJENE,SULAWESI SELATAN,90655,PHARMACY REGULAR (REG),U-DR-13,UPCNT 13,LUAR KOTA
MKS,188175,JL. PENDIDIKAN NO. 32 SUMBERJO - WONOMULYO,-3.3911656,119.2180705,MAMASA,POLEWALI,SULAWESI BARAT,91362,PHARMACY REGULAR (REG),U-DR-27,UPCNT 27,LUAR KOTA
MKS,188179,JL. JAMBU NO. 51 RT.004 RW.004 SIRANINDI - PALU BARAT,-0.898906299999999,119.8551428,KAMONJI,PALU,SULAWESI TENGAH,94223,GT TRADITIONAL LOCAL SUBDIST,U-DR-45,UPCNT 45,LUAR KOTA
MKS,188180,JL. TG. SANTIGI KARATON - LUWUK,-9.602978,122.7902508,BANGGAI,LUWUK,SULAWESI TENGAH,94791,GENERAL CLINIC (GEN),U-DR-47,UPCNT 47,LUAR KOTA
MKS,188200,JL. BASUKI RAHMAT NO. 75 TATURA - PALU SELATAN,-0.9189101,119.8843788,TATURA,PALU,SULAWESI TENGAH,94113,PHARMACY REGULAR (REG),U-DR-45,UPCNT 45,LUAR KOTA
MKS,188202,JL. BRAWIJAYA NO. 01 SIDODADI - WONOMULYO,-3.3997323,119.2086464,MAMASA,POLEWALI,SULAWESI BARAT,91362,PHARMACY REGULAR (REG),U-DR-27,UPCNT 27,LUAR KOTA
MKS,188211,JL. POROS ANABANUA -  BELAWA SAPPA - BELAWA,-3.9578668,119.978751,BELAWA,SENGKANG,SULAWESI SELATAN,90953,PHARMACY REGULAR (REG),U-DR-36,UPCNT 36,LUAR KOTA
MKS,188258,RUKO CITRA LAND CELEBES KAWASAN 1 WALK BLOK C/30 SOMBA OPU,-5.2092149,119.455063,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,PHARMACY REGULAR (REG),B-DR-06,BASE 06,DALAM KOTA
MKS,188343,JL. MALINO NO 164 BATANG KALUKU- SOMBA OPU,-5.21410829999999,119.4622177,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,PHARMACY REGULAR (REG),B-DR-05,BASE 05,DALAM KOTA
MKS,188346,JL. DR. RATULANGI KOTA PALOPO 199 TEMMALEBBA - BARA,-2.9546643,120.1839343,BARA,PALOPO,SULAWESI SELATAN,91914,PHARMACY REGULAR (REG),U-DR-22,UPCNT 22,LUAR KOTA
MKS,188406,JL. POROS LANGARA LANGARA - WAWONII BARAT,-4.0251097,122.9901229,WAWONII,KENDARI,SULAWESI TENGGARA,93393,HEALTH PUBLIC OFFICE (DINKES),U-DR-31,UPCNT 31,LUAR KOTA
MKS,188447,JL. G. LOMPOBATTANG LR. 96 NO. 6B PISANG UTARA - UJUNG PANDANG,-5.1338574,119.414968,PISANG UTARA,MAKASSAR,SULAWESI SELATAN,90115,PBAK REGULAR,B-DR-01,BASE 01,DALAM KOTA
MKS,188538,JL. DEWI SARTIKA NO. 60 A BIROBULI UTARA - PALU SELATAN,-0.921837399999999,119.8938925,BIROBULI,PALU,SULAWESI TENGAH,94114,VET COMPANION,U-DR-45,UPCNT 45,LUAR KOTA
MKS,188619,KOMPLEK PERGUDANGAN MOJONG BARU C2  JL. DR. INSINYUR SUTAMI TIMUR INDAH LOGISTIK GUNUNG SARI - RAPPOCINI,-5.1787125,119.4604685,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,VET COMPANION,U-DR-33,UPCNT 33,LUAR KOTA
MKS,188705,JL. ANDI TONRO NO 71 BONTO BONTOA - SOMBA UPU,-5.2024,119.458195,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,PHARMACY REGULAR (REG),B-DR-05,BASE 05,DALAM KOTA
MKS,188731,JL. HERTASNING NO 29 RAPPOCINI,-5.1679404,119.4471251,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,MODERN INDEPENDENT (MTI),B-DR-04,BASE 04,DALAM KOTA
MKS,188758,JL. TUN ABDUL RAZAK NO 13 TOMBOLO - SOMBA OPU,-5.1870014,119.4711312,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,PHARMACY REGULAR (REG),B-DR-04,BASE 04,DALAM KOTA
MKS,188779,JL. PALLANTIKANG NO 30 PANDANG PANDANG - SOMBA UPU,-5.1937973,119.4467392,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,PHARMACY REGULAR (REG),B-DR-05,BASE 05,DALAM KOTA
MKS,188802,JL. TRANS SULAWESI KALUKU - SUKAMAJU,-2.5969649,120.4834651,SUKAMAJU,PALOPO,SULAWESI SELATAN,91963,HOSPITAL PRIVATE (PVT),U-DR-22,UPCNT 22,LUAR KOTA
MKS,188832,JL. AHMAD YANI NO. 77 RAHA KATOBU - MUNA,-4.8340417,122.7246005,RAHA I,RAHA,SULAWESI TENGGARA,93611,PHARMACY REGULAR (REG),U-DR-37,UPCNT 37,LUAR KOTA
MKS,188850,JL. MARTANDU KAMBU -KAMBU,-4.0096354,122.5348153,KAMBU,KENDARI,SULAWESI TENGGARA,93231,PHARMACY REGULAR (REG),U-DR-37,UPCNT 37,LUAR KOTA
MKS,188856,BTP BLOK I NO 11  RT 007 RW 012 BUNTUSU- TAMALANREA,-5.0952118,119.4934826,TAMALAN REA,MAKASSAR,SULAWESI SELATAN,90245,VET COMPANION,U-DR-33,UPCNT 33,LUAR KOTA
MKS,188894,JL. VETERAN NO. 93 PASAR BARU - SAWAH BESAR,-0.6167502,106.8238442,TANAMODINDI,PALU,SULAWESI TENGAH,94117,PHARMACY CHAIN (CHN),U-DR-45,UPCNT 45,LUAR KOTA
MKS,188895,JL. GURU TUA KALUKUBULA - SIGI BIROMARU,-0.9504144,119.8815512,SIGI BIROMARU,PALU,SULAWESI TENGAH,94364,PHARMACY REGULAR (REG),U-DR-45,UPCNT 45,LUAR KOTA
MKS,188942,JL.POROS BAROMBONG 1 PANCIRO-BAJENG,-5.2393649,119.43217,PALLANGGA,SUNGGUMINASA,SULAWESI SELATAN,92161,MODERN INDEPENDENT (MTI),U-DR-06,UPCNT 06,LUAR KOTA
MKS,188953,JL. POROS PALLANGGA NO KM. 2 BONTOALA - PALLANGGA,-5.2150044,119.4497934,KATANGKA,SUNGGUMINASA,SULAWESI SELATAN,92114,MODERN INDEPENDENT (MTI),U-DR-06,UPCNT 06,LUAR KOTA
MKS,188958,JL. RAYA MAMBORO NO. 230 A MAMBORO - PALU UTARA,-0.7934601,119.8930904,TONDO,PALU,SULAWESI TENGAH,94118,PHARMACY REGULAR (REG),U-DR-45,UPCNT 45,LUAR KOTA
MKS,188959,JL. MOH. HATTA NO. 7 BESUSU TENGAH - PALU TIMUR,-0.896449699999999,119.872577,BESUSU,PALU,SULAWESI TENGAH,94111,PHARMACY REGULAR (REG),U-DR-45,UPCNT 45,LUAR KOTA
MKS,189074,"NIPAH MALL , JL . JEND. URIP SUMOHARJO KARAMPUANG - PANAKUKANG",-5.13962109999999,119.4502446,PANAIKANG,MAKASSAR,SULAWESI SELATAN,90231,GENERAL CLINIC (GEN),B-DR-04,BASE 04,DALAM KOTA
MKS,189149,JL. METRO TANJUNG BUNGA ( TRANS STUDIO ) MACCINI SOMBALA - TAMALATE,-5.159777,119.394105,MACCINI SOMBALA,MAKASSAR,SULAWESI SELATAN,90224,SPECIALIST CLINIC (SPC),B-DR-02,BASE 02,DALAM KOTA
MKS,189156,JL. BUAH KOMP PASAR SENTRAL PANGKAJENE MAPPASAILE - PANGKAJENE,-4.8337671,119.5421666,MAPPASAILE,PANGKAJENE,SULAWESI SELATAN,90617,PHARMACY REGULAR (REG),U-DR-13,UPCNT 13,LUAR KOTA
MKS,189173,JL. DR. MOH. HATTA NO. 87 RT. 001 RW. 002 BARU - BAOLAN,1.347618,120.8240513,BARU,TOLI-TOLI,SULAWESI TENGAH,94514,PHARMACY REGULAR (REG),U-DR-49,UPCNT 49,LUAR KOTA
MKS,189177,JL. TRANS SULAWESI MAPANE - POSO PESISIR,-0.14225161,120.6615943,POSO PESISIR,POSO,SULAWESI TENGAH,94652,PHARMACY REGULAR (REG),U-DR-46,UPCNT 46,LUAR KOTA
MKS,189197,JL. ANDI MAKASSAU KARAMA - MAMUJU,-2.6858914,118.8792604,KARAMPUANG,MAMUJU,SULAWESI BARAT,91515,PHARMACY REGULAR (REG),U-DR-26,UPCNT 26,LUAR KOTA
MKS,189229,JL.WOLTER MONGONSIDI NO 113 BATARA GURU - WOLIO,-5.4626272,122.6046713,BATARAGURU,BAUBAU,SULAWESI TENGGARA,93714,MODERN INDEPENDENT (MTI),U-DR-36,UPCNT 36,LUAR KOTA
MKS,189230,JL.SULTAN HASANUDDIN  RT.005 RW.005 HATIWE KECIL SIRIMAU,-3.6687806,128.1971129,HATIWE KECIL,AMBOINA,MALUKU,97128,HOSPITAL PRIVATE (PVT),U-DR-39,UPCNT 39,LUAR KOTA
MKS,189268,JL. GUNUNG LOLI NO. 32 RT. 002 RW. 004 LOLU UTARA - PALU SELATAN,-0.8990489,119.8806337,LOLU,PALU,SULAWESI TENGAH,94112,PHARMACY REGULAR (REG),U-DR-45,UPCNT 45,LUAR KOTA
MKS,189359,KOMP.RUKO GRAHA CEMERLANG BLOK B NO 9 MAROS HASANUDDIN- MANDAI,-5.0523394,119.5580618,MANDAI,MAROS,SULAWESI SELATAN,90552,PHARMACY REGULAR (REG),U-DR-12,UPCNT 12,LUAR KOTA
MKS,189361,JL. MASJID JAMI LR 3  POLEWALI WATTANG - POLEWALI,-3.4313541,119.3512143,POLEWALI,POLEWALI,SULAWESI SELATAN,91311,PBF REGULAR,U-DR-27,UPCNT 27,LUAR KOTA
MKS,189374,JL. NUSANTARA NO. 36 KOTARAYA BARAT - MEPANGA,0.5418551,120.7266519,TOLAI,PARIGI MOUTONG,SULAWESI TENGAH,94473,PHARMACY REGULAR (REG),U-DR-46,UPCNT 46,LUAR KOTA
MKS,189431,JL. PERINTIS KEMERDEKAAN KM 3 RUKO BTN HAMZY BLOK C 22/4 TAMALANREA INDAH - TAMALANREA,-5.1390144,119.4787612,SAJOANGIN,MAKASSAR,SULAWESI SELATAN,90245,PBAK REGULAR,B-DR-04,BASE 04,DALAM KOTA
MKS,189454,JL.JENDRAL SUDIRMAN NO.142 KALABBIRANG - PATTALLASANG,-5.41621,119.4444912,PATTALLASSANG,TAKALAR,SULAWESI SELATAN,92212,MODERN INDEPENDENT (MTI),U-DR-07,UPCNT 07,LUAR KOTA
MKS,189456,JL PANGERAN DIPANEGORO SOMBABELLA - PATALLASANG,-5.4310563,119.4383269,SOMBALA BELLA,TAKALAR,SULAWESI SELATAN,92211,MODERN INDEPENDENT (MTI),U-DR-07,UPCNT 07,LUAR KOTA
MKS,189457,DESA BENTE BENTE - BUNGKU TENGAH,-0.24898533,121.93384,BUNGKU TENGAH,POSO,SULAWESI TENGAH,94673,PHARMACY REGULAR (REG),U-DR-46,UPCNT 46,LUAR KOTA
MKS,189591,JL. H.M SEWANG NO 29 COPPO- TANETE RILAU,-4.3395763,119.6336984,TANETE RILAU,BARRU,SULAWESI SELATAN,90761,PHARMACY REGULAR (REG),U-DR-02,UPCNT 02,LUAR KOTA
MKS,189594,JL. WOLTER MONGINSIDI KEL RIJANG PITTU RIJANG PITTU - MARITENGNGAE,-3.9326956,119.7935083,BARANTI,SIDENRENG,SULAWESI SELATAN,91652,PHARMACY REGULAR (REG),U-DR-15,UPCNT 15,LUAR KOTA
MKS,189595,"JL. POROS PINRANG,PARE RUBAE BENTENGNGE - WATANG SAWITTO",-3.8213035,119.6516664,SAWITTO,PINRANG,SULAWESI SELATAN,91211,PHARMACY REGULAR (REG),U-DR-14,UPCNT 14,LUAR KOTA
MKS,189634,JL. ANDI MAPPANYUKI NO. 74 MALANGO - RANTEPAO,-2.9679235,119.8999936,RANTEPAO,RANTEPAO,SULAWESI SELATAN,91831,HOSPITAL PRIVATE (PVT),U-DR-19,UPCNT 19,LUAR KOTA
MKS,189647,JL. MERDEKA NO. 29 BILA - LALABATA,-4.34705949999999,119.8825282,BILA,WATANSOPPENG,SULAWESI SELATAN,90814,PHARMACY REGULAR (REG),U-DR-17,UPCNT 17,LUAR KOTA
MKS,189649,JL. SAWERIGADING NO. 19 SENGKANG MADUKELLENG - TEMPE,-4.1222771,120.03204993758303,TEMPE,SENGKANG,SULAWESI SELATAN,90911,PHARMACY REGULAR (REG),U-DR-01,UPCNT 01,LUAR KOTA
MKS,189663,JL BETOAMBARI RT 003 RW 002 KATOBENGKE-BETOAMBARI,-5.46236439999999,122.6014118,KATOBENGKE,BAUBAU,SULAWESI TENGGARA,93724,PBAK REGULAR,U-DR-37,UPCNT 37,LUAR KOTA
MKS,189668,"JL.PRAMUKA NO.113 KEL.LAMOKOTO, KEC.KOLAKA LAMOKATO - KOLAKA",-4.0564104,121.5949297,KOLAKA I,KOLAKA,SULAWESI TENGGARA,93514,PHARMACY REGULAR (REG),U-DR-28,UPCNT 28,LUAR KOTA
MKS,189712,JL. PERINTIS KEMERDEKAAN KM. 10 TAMALANREA JAYA - TAMALANREA,-5.14093199999999,119.4866037,TAMALAN REA,MAKASSAR,SULAWESI SELATAN,90245,HOSPITAL GOVERNMENT (GVM),B-DR-05,BASE 05,DALAM KOTA
MKS,189718,JL. AHMAD RAZAK  KOTA PALOPO PAJALESANG - WARA,-3.0113552,120.1939023,BARA,PALOPO,SULAWESI SELATAN,91914,PHARMACY REGULAR (REG),U-DR-22,UPCNT 22,LUAR KOTA
MKS,189720,JL. POROS LADONGI ATULA - LADONGI,-4.1378176,121.9076387,LADONGI,KOLAKA,SULAWESI TENGGARA,93573,PHARMACY REGULAR (REG),U-DR-28,UPCNT 28,LUAR KOTA
MKS,189727,JL. PERINTIS KEMERDEKAAN NO KM 09 TAMALANREA JAYA,-5.1409771,119.4816066,TAMALAN REA,MAKASSAR,SULAWESI SELATAN,90245,PHARMACY CHAIN (CHN),B-DR-05,BASE 05,DALAM KOTA
MKS,189776,BENTENG DESA TOBADAK TOBADAK,-2.102572,119.3134183,BUDONG-BUDONG,MAMUJU,SULAWESI BARAT,91563,PHARMACY REGULAR (REG),U-DR-27,UPCNT 27,LUAR KOTA
MKS,189798,JL. PENDIDIKAN  I A2 NO 2 TIDUNG - RAPPOCINI,-5.1688491,119.4397194,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,PHARMACY REGULAR (REG),B-DR-04,BASE 04,DALAM KOTA
MKS,189854,JL. PARANG MALU'LU KALASERENA - BONTONOMPO,-5.3411875,119.4614375,BONTO NOMPO,SUNGGUMINASA,SULAWESI SELATAN,92153,PHARMACY REGULAR (REG),U-DR-16,UPCNT 16,LUAR KOTA
MKS,189946,JL. TODDOPULI RAYA TIMUR NO 177 RT 000 RW 000 BORONG - MANGGALA,-5.16433749999999,119.4708486,ANTANG,MAKASSAR,SULAWESI SELATAN,90234,PHARMACY CHAIN (CHN),B-DR-02,BASE 02,DALAM KOTA
MKS,189977,JL. RADJAMILO EMPOANG - BINAMU,-5.6682818,119.7570809,EMPOANG,JENEPONTO,SULAWESI SELATAN,92311,GENERAL CLINIC (GEN),U-DR-07,UPCNT 07,LUAR KOTA
MKS,190000,JL. NENAS NO. 1 KAB. BANTAENG TAPPANJENG - BANTAENG,-5.5442386,119.9433563,MALLILINGI,BANTAENG,SULAWESI SELATAN,92411,PHARMACY CHAIN (CHN),U-DR-01,UPCNT 01,LUAR KOTA
MKS,190010,JL. R.E. MARTADINATA TONDO - PALU TIMUR,-0.8367054,119.8834491,TONDO,PALU,SULAWESI TENGAH,94118,PHARMACY REGULAR (REG),U-DR-45,UPCNT 45,LUAR KOTA
MKS,190014,JL. ARTERI SIMBORO- SIMBORO MAMUJU,-2.6784538,118.8793238,BINANGA,MAMUJU,SULAWESI BARAT,91511,HOSPITAL GOVERNMENT (GVM),U-DR-26,UPCNT 26,LUAR KOTA
MKS,190015,JL. DR. MOH. HATTA KM. 5 MAAHAS - LUWUK SELATAN,-9.827551,122.7880754,MAAHAS,LUWUK,SULAWESI TENGAH,94716,PHARMACY REGULAR (REG),U-DR-47,UPCNT 47,LUAR KOTA
MKS,190025,JL. PONGTIKU BINANGA - MAMUJU,-2.6824739,118.884141,BINANGA,MAMUJU,SULAWESI BARAT,91511,PHARMACY REGULAR (REG),U-DR-26,UPCNT 26,LUAR KOTA
MKS,190051,JL. WOLTER MONGINSIDI NO. 36 LAMADUKELLENG -  TEMPE,-4.1222771,120.03204993758303,TEMPE,SENGKANG,SULAWESI SELATAN,90911,PHARMACY REGULAR (REG),U-DR-21,UPCNT 21,LUAR KOTA
MKS,190077,JL. PERTOKOAN MARDIKA A2/7 RT.001 RW.001 RIJALI - SIRIMAU,-3.6817134,128.1894692,RIJALI,AMBOINA,MALUKU,97123,PHARMACY REGULAR (REG),U-DR-39,UPCNT 39,LUAR KOTA
MKS,190210,JL. KIMA V KAV Q NO 2A JAKARTA SELATAN,-6.2614927,106.8105998,DAYA,MAKASSAR,SULAWESI SELATAN,90241,ESTORE,B-DR-04,BASE 04,DALAM KOTA
MKS,190223,JL. BASO DG PATOMPO  NO 12 UJUNG,-4.0086818,119.6233666,UJUNG SABBANG,PARE-PARE,SULAWESI SELATAN,91114,PHARMACY REGULAR (REG),U-DR-23,UPCNT 23,LUAR KOTA
MKS,190224,JL. BAU MASSEPE NO 162 LUMPUE - BACUKIKI BARAT,-4.05269419999999,119.6286139,WATANG BACUKIKI,PARE-PARE,SULAWESI SELATAN,91124,PHARMACY REGULAR (REG),U-DR-23,UPCNT 23,LUAR KOTA
MKS,190229,JL. P. DIPONEGORO NO. 51 RT.007 RW.003 BENU-BENUA - KENDARI BARAT,-3.9661223,122.5697964,BENU-BENUA,KENDARI,SULAWESI TENGGARA,93123,VET POULTRY,U-DR-37,UPCNT 37,LUAR KOTA
MKS,190310,JL. GUNUNG MERAPI NO. 101  RT. 005  RW. 002 LAJANGIRU - UJUNG PANDANG,-5.1396942,119.4171477,PISANG UTARA,MAKASSAR,SULAWESI SELATAN,90115,GT OTHERS TRADITIONAL,B-DR-03,BASE 03,DALAM KOTA
MKS,190496,JL. ANDI DJEMMA NO 27 BANTA BANTAENG - RAPPOCINI,-5.1638347,119.4245073,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,PHARMACY CHAIN (CHN),B-DR-02,BASE 02,DALAM KOTA
MKS,190498,PERUMNAS RAYA NO. 38  RT. 001/ RW. 007 LAIKANG - BIRINGKANAYA,-5.168219,119.4961319,BIRINGKANAYA,MAKASSAR,SULAWESI SELATAN,90241,GT OTHERS TRADITIONAL,B-DR-05,BASE 05,DALAM KOTA
MKS,190509,JL. AP. PETTARANI BANTA BANTAENG - RAPPOCINI,-5.1631361,119.4354381,RAPPOCINI,MAKASSAR,SULAWESI SELATAN,90222,PARAMEDIC,B-DR-04,BASE 04,DALAM KOTA
MKS,190511,JL. LETJEN SUPRAPTO MACEGE - TANETE RIATTANG BARAT,-4.5489393,120.3176041,MACEGE,WATAMPONE,SULAWESI SELATAN,92732,PHARMACY REGULAR (REG),U-DR-03,UPCNT 03,LUAR KOTA
MKS,190539,JL. ABDUL RAHMAN SALEH NO. 92 RT.002 RW.005 BIROBULI UTARA - PALU SELATAN,-0.9190733,119.8997508,BIROBULI,PALU,SULAWESI TENGAH,94114,SPECIALIST CLINIC (SPC),U-DR-45,UPCNT 45,LUAR KOTA
MKS,190741,JL. TADULAKO NO. 20 BONESOMPE - POSO KOTA UTARA,-0.13864953,120.7559084,BONESOMPE,POSO,SULAWESI TENGAH,94616,HOSPITAL GOVERNMENT (GVM),U-DR-46,UPCNT 46,LUAR KOTA
MKS,191071,JL. KARUNRUNG NO 11  RT 001 RW 002 SAWERIGADING - UJUNG PANDANG,-5.1450033,119.4144905,SAMBUNG JAWA,MAKASSAR,SULAWESI SELATAN,90134,PHARMACY REGULAR (REG),B-DR-03,BASE 03,DALAM KOTA
MKS,191114,"JL. BUKIT TRIKORA, KOMPLEKS PERKANTORAN BAKA-TINANGKUNG",-1.3151363,123.2944684,TINAKUNG,LUWUK,SULAWESI TENGAH,94785,PHARMACY REGULAR (REG),U-DR-47,UPCNT 47,LUAR KOTA
MKS,191115,DESA BOKAT BOKAT-BOKAT,1.0870392,121.501985,BOKAT,BUOL,SULAWESI TENGAH,94566,PHARMACY REGULAR (REG),U-DR-49,UPCNT 49,LUAR KOTA
MKS,191116,"JL. TRANS SULAWESI, RT.000/RW.000 RANONONCU-POSO KOTA SELATAN",-0.14208861,120.7595646,RANONONCU,POSO,SULAWESI TENGAH,94619,PHARMACY REGULAR (REG),U-DR-46,UPCNT 46,LUAR KOTA
MKS,191172,"JL. HALIM PERDANA KUSUMA, BTN BUMI LAPPA MAS 5 BLOK H.24 LAPPA - SINJAI UTARA",-5.1192579,120.2772325,LAPPA,SINJAI,SULAWESI SELATAN,92614,PHARMACY REGULAR (REG),U-DR-04,UPCNT 04,LUAR KOTA
MKS,191197,BTN GRAHA PRIMA COPPO COPPO- TANETE RILAU,-4.42323889999999,119.610977,TUWUNG,BARRU,SULAWESI SELATAN,90711,PHARMACY REGULAR (REG),U-DR-02,UPCNT 02,LUAR KOTA
MKS,191202,JL. KEMAKMURAN NO 39 PATTALLASSANG,-5.2130192,119.5571122,PATTALLASSANG,TAKALAR,SULAWESI SELATAN,92212,PHARMACY CHAIN (CHN),U-DR-18,UPCNT 18,LUAR KOTA
MKS,191296,JL. PROTOKOL NO. 14 DAWI-DAWI - POMALAA,-4.1770317,121.6083421,POMALAA,KOLAKA,SULAWESI TENGGARA,93562,PHARMACY REGULAR (REG),U-DR-31,UPCNT 31,LUAR KOTA
MKS,191297,JL. BUNGGASI NO. 4 ANDONOHU - POASIA,-4.0019779,122.5343733,ANDONOHU,KENDARI,SULAWESI TENGGARA,93232,PHARMACY REGULAR (REG),U-DR-28,UPCNT 28,LUAR KOTA
MKS,191516,JL. TAMALANREA RAYA PERUM BTP BLOK M2 TAMALANREA - TAMALANREA,-5.1342596,119.5096585,TAMALAN REA,MAKASSAR,SULAWESI SELATAN,90245,PHARMACY REGULAR (REG),B-DR-02,BASE 02,DALAM KOTA
MKS,191535,JL. PERINTIS KEMERDEKAAN KM 11 RUKO PERINTIS NO 11 AMALANREA - TAMALANREA,-5.132249,119.4960308,TAMALAN REA,MAKASSAR,SULAWESI SELATAN,90245,PHARMACY REGULAR (REG),B-DR-04,BASE 04,DALAM KOTA
MKS,191548,JL PERINTIS KEMERDEKAAN III BTN HAMZY BLOK C22 NO 4 TAMALANREA INDAH-TAMALANREA,-5.14053449999999,119.4770274,TAMALAN REA,MAKASSAR,SULAWESI SELATAN,90245,PBF REGULAR,B-DR-04,BASE 04,DALAM KOTA
MKS,191563,JL. ABDUL MUTHALIB DG. NARANG NO. 111 PACINONGANG - SOMBA OPU,-5.19540539999999,119.4694379,SUNGGUMINASA,SUNGGUMINASA,SULAWESI SELATAN,92111,MODERN INDEPENDENT (MTI),B-DR-05,BASE 05,DALAM KOTA
